"MAJOR1","STUID","SCICAREER","SCIENCE_SELF_EFFICACY","SCIENCE_IDENTITY","ACADEMIC_SELFCONCEPT","HABITS_OF_MIND","MAJORGPA","GOAL19","GOAL11","GOAL04","RESEARCH","HPW17","HPW29","HPW28","HPW09","HPW04","HPW24","HPW06","HPW27","HPW02","major","SCIENCE_SELF_EFFICACY_z","SCIENCE_IDENTITY_z","ACADEMIC_SELFCONCEPT_z","HABITS_OF_MIND_z"
114,"A12903172",5,49.76,55.83,46.24,52.27,4,3,3,3,6,5,3,4,7,2,5,1,5,2,"Health Professions",-0.109448916402666,0.559360817175655,-0.551992342578889,-0.0799193399159767
115,"A12943227",1,44.62,52.52,38.97,39.95,5,2,2,2,1,4,4,4,4,4,4,4,4,4,"Health Professions",-0.517972449706115,0.264077594453957,-1.37758064477769,-1.50552010360047
768,"A12945630",4,53.78,60.35,54.18,53.1,7,3,3,3,2,5,4,4,4,5,4,2,2,3,"Engineering",0.210057815869682,0.96258745364154,0.349681814155428,0.0161235686764037
115,"A12956282",4,55.65,66.29,38.97,56.55,5,3,2,3,1,7,4,5,5,2,2,4,1,3,"Health Professions",0.358684081876967,1.49249148474936,-1.37758064477769,0.415338068247141
114,"A12959731",3,52.02,58.72,47.65,48.08,4,3,4,2,1,7,2,3,7,4,6,2,1,4,"Health Professions",0.0701742713922362,0.817176078101852,-0.391871365123551,-0.564762456785946
120,"A12972083",5,56.67,60.27,61.94,52.9,8,4,4,4,6,4,4,5,7,6,2,2,5,3,"Health Professions",0.439752954244578,0.955450699013825,1.23091499504438,-0.00701930086392933
663,"A12984219",4,46.02,57.53,59.02,58.29,8,4,1,4,4,5,3,6,5,5,4,5,4,2,"Biological & Life Sciences",-0.406701448417238,0.711016853014595,0.899316942441837,0.616681033248036
121,"A12987040",2,55.65,46.38,38.97,46.22,4,2,4,3,1,6,5,4,5,6,5,6,7,2,"Health Professions",0.358684081876967,-0.283668323223152,-1.37758064477769,-0.77999114351104
663,"A13010070",1,43.92,43.22,61.94,46.75,6,1,4,2,1,5,1,5,8,5,3,1,5,3,"Biological & Life Sciences",-0.573607950350553,-0.565570131017886,1.23091499504438,-0.718662539229158
665,"A13027470",1,41.5,49.06,48.17,50.22,6,1,4,1,1,8,2,5,5,5,2,4,1,4,"Biological & Life Sciences",-0.765947824007041,-0.0445870431947072,-0.332819657125838,-0.317133752704387
768,"A13034158",5,63.61,66.29,52.39,66.43,7,3,4,3,3,5,4,8,3,6,2,4,4,3,"Engineering",0.991339203490869,1.49249148474936,0.146407665470991,1.55859582353958
663,"A13040947",3,36.07,56.82,50.69,38.6,5,1,2,1,1,7,4,5,5,1,6,1,1,3,"Biological & Life Sciences",-1.19752035043461,0.647678155693626,-0.046645995290765,-1.66173447299771
123,"A13044874",2,51.66,70.79,42.83,42.76,6,3,3,3,1,5,4,5,5,4,5,4,1,3,"Health Professions",0.0415617282036673,1.89393393255832,-0.939235273871588,-1.18036278655879
447,"A13050499",2,51.75,54.43,50.69,43.97,5,2,3,3,1,4,2,4,4,2,5,3,1,3,"Math & Computer Science",0.0487148640008097,0.434467611190647,-0.046645995290765,-1.04034842583978
121,"A13051938",5,70.93,66.29,61.34,57.56,8,3,3,4,5,8,3,6,4,4,3,4,6,6,"Health Professions",1.57312758165843,1.49249148474936,1.16277840889317,0.532209559425822
663,"A13078853",2,33,55.71,45.65,29.69,6,1,2,2,1,5,2,5,4,3,6,2,1,3,"Biological & Life Sciences",-1.44152176040379,0.548655685234083,-0.618993318960911,-2.69274931101953
557,"A13119295",4,46.24,59.5,38.97,39.95,8,2,2,2,5,5,3,3,3,3,3,3,1,1,"Physical Science",-0.389216005357557,0.886759435722071,-1.37758064477769,-1.50552010360047
768,"A13133842",5,56.49,70.79,61.34,54.82,8,4,3,2,5,5,1,5,5,3,5,4,1,2,"Engineering",0.425446682650294,1.89393393255832,1.16277840889317,0.215152246723264
445,"A13152563",4,47.8,56.82,50.69,39.84,7,1,2,1,2,4,2,4,4,3,4,1,1,2,"Math & Computer Science",-0.265228318207094,0.647678155693626,-0.046645995290765,-1.51824868184765
663,"A13180190",1,35.02,33.36,31.34,44.65,6,1,3,1,1,8,3,5,5,5,4,4,1,2,"Biological & Life Sciences",-1.28097360140127,-1.44517513888373,-2.24405089866722,-0.961662669402651
446,"A13209538",1,32.08,33.36,50.09,54.13,4,1,4,3,6,8,8,4,4,4,4,4,6,4,"Math & Computer Science",-1.51464270410791,-1.44517513888373,-0.114782581441972,0.135309346809117
442,"A92024676",1,70.93,70.79,45.67,39.95,8,2,3,2,1,5,5,2,5,4,2,2,1,1,"Math & Computer Science",1.57312758165843,1.89393393255832,-0.616722099422537,-1.50552010360047
444,"A92044020",5,70.93,70.79,56.27,57.25,8,4,3,4,6,7,2,3,5,4,5,3,1,3,"Math & Computer Science",1.57312758165843,1.89393393255832,0.587024255915468,0.496338111638306
665,"A92047279",3,50.02,62.59,62.01,48.22,7,2,3,3,3,4,3,5,3,1,2,2,4,2,"Biological & Life Sciences",-0.0887843018775882,1.16241658321755,1.23886426342869,-0.548562448107713
663,"A92062442",3,44.62,57.53,51.9,49.12,7,1,2,2,4,8,8,6,7,4,5,4,6,2,"Biological & Life Sciences",-0.517972449706115,0.711016853014595,0.0907627867808376,-0.444419535176217
444,"A92072013",4,54.83,59.5,38.97,39.95,5,3,3,3,4,6,6,5,5,1,5,5,1,4,"Math & Computer Science",0.293511066836339,0.886759435722071,-1.37758064477769,-1.50552010360047
114,"A92075557",5,50.44,64.66,59.02,49.65,7,4,3,3,5,7,4,4,6,5,5,3,6,5,"Health Professions",-0.0554030014909255,1.34708010920967,0.899316942441837,-0.383090930894335
560,"A92087282",3,44.62,52.52,38.97,41.14,5,2,2,2,1,6,2,4,7,4,5,1,1,2,"Physical Science",-0.517972449706115,0.264077594453957,-1.37758064477769,-1.36782002983549
452,"A92090129",5,42.95,59.5,68.3,60.82,8,4,4,3,5,5,2,4,4,5,3,5,8,3,"Math & Computer Science",-0.650702858386418,0.886759435722071,1.95316280824719,0.909438332933244
115,"A92090997",2,48.75,43.04,38.02,62.07,3,2,4,2,5,8,4,7,4,6,5,3,6,5,"Health Professions",-0.189722995903927,-0.581627828930244,-1.48546357285044,1.05408126756032
118,"A92115069",2,52.5,59.5,54.18,42.93,5,3,4,4,2,6,2,4,3,2,3,3,3,3,"Health Professions",0.108324328976994,0.886759435722071,0.349681814155428,-1.16069134744951
664,"A92120718",4,60.68,54.12,48.68,44.44,6,3,3,3,1,4,3,7,8,1,4,2,1,3,"Biological & Life Sciences",0.758464893650576,0.406812687008252,-0.274903558897311,-0.985962682420001
664,"a92121924",4,56.21,54.43,68.3,59.19,8,4,4,3,3,7,2,3,3,1,4,3,5,2,"Biological & Life Sciences",0.403192482392518,0.434467611190647,1.95316280824719,0.720823946179532
665,"A14695804",4,60.32,51.01,48.6,58.95,8,2,3,3,1,5,3,6,3,6,4,6,1,3,"Biological & Life Sciences",0.729852350462007,0.12937135085584,-0.283988437050805,0.693052502731134
448,"1132753",3,66.74,42.2,64.45,54.26,8,1,4,1,1,5,1,4,3,1,1,4,5,1,"Math & Computer Science",1.24010937065814,-0.656563752521249,1.51595304711027,0.150352212010333
453,"1170785",4,58.73,62.59,64.29,55.52,8,3,3,3,5,7,3,6,3,3,4,6,1,3,"Math & Computer Science",0.603480284712497,1.16241658321755,1.49778329080328,0.296152290114429
448,"1181989",3,70.93,49.55,49.33,59.55,6,1,4,1,4,6,5,4,3,4,3,4,6,2,"Math & Computer Science",1.57312758165843,-0.000874421099954625,-0.201088923900169,0.762481111352131
664,"W1045641",1,43.77,33.36,52.39,46.88,7,1,4,2,1,7,1,3,5,3,5,3,7,2,"Biological & Life Sciences",-0.58552984334579,-1.44517513888373,0.146407665470991,-0.703619674027942
453,"1050788",5,58,54.24,64.45,66.43,8,3,3,4,3,7,4,6,3,5,2,5,4,3,"Math & Computer Science",0.545460405469011,0.417517818949824,1.51595304711027,1.55859582353958
454,"W1051122",2,46.83,52.55,38.97,27.8,5,1,2,1,1,5,2,5,4,2,4,4,2,3,"Math & Computer Science",-0.342323226242959,0.266753877439349,-1.37758064477769,-2.91144942817568
447,"1051956",3,55.65,62.59,64.45,60.82,7,2,2,3,6,8,3,4,5,3,5,4,3,4,"Math & Computer Science",0.358684081876967,1.16241658321755,1.51595304711027,0.909438332933244
117,"W1052001",3,54.34,49.97,55.23,60.82,7,1,4,2,6,8,4,4,3,6,2,2,7,4,"Health Professions",0.254566216385233,0.0365935406955481,0.468920839920042,0.909438332933244
114,"1052128",4,57.76,64.91,52.39,60.82,7,3,4,3,6,5,2,4,4,3,3,3,5,3,"Health Professions",0.526385376676632,1.36938246742128,0.146407665470991,0.909438332933244
448,"W1052697",4,54.9,46.34,57.26,50.2,8,1,3,1,1,8,3,4,2,4,4,4,1,2,"Math & Computer Science",0.299074616900783,-0.287236700537009,0.699449623064961,-0.31944803965842
447,"w1053794",4,55.65,55.71,47.24,48.22,5,2,3,1,1,5,2,3,3,1,8,1,1,1,"Math & Computer Science",0.358684081876967,0.548655685234083,-0.43843136566021,-0.548562448107713
117,"1054941",3,67.38,57.53,48.18,62.5,6,1,4,1,1,4,3,5,5,3,4,3,5,2,"Health Professions",1.29097611410449,0.711016853014595,-0.331684047356651,1.10383843707204
663,"1054981",5,70.93,55.16,50.09,48.6,4,2,2,3,1,4,4,6,6,1,8,4,1,4,"Biological & Life Sciences",1.57312758165843,0.499590497168544,-0.114782581441972,-0.504590995981081
121,"W1055132",5,64.55,66.29,59.02,56.87,6,4,4,2,5,7,5,6,4,2,4,4,2,5,"Health Professions",1.06604973292769,1.49249148474936,0.899316942441837,0.452366659511675
453,"1055575",2,55.65,53.84,44.6,57.49,4,3,4,4,1,8,5,5,4,5,4,5,6,4,"Math & Computer Science",0.358684081876967,0.381834045811251,-0.738232344725524,0.524109555086705
444,"1057004",3,55.65,52.52,62.01,55.45,7,1,4,2,1,6,3,5,5,3,7,5,1,2,"Math & Computer Science",0.358684081876967,0.264077594453957,1.23886426342869,0.288052285775312
115,"1059115",4,52.71,55.48,61.34,49.24,6,2,2,3,3,7,4,5,4,4,6,8,3,3,"Health Professions",0.125014979170325,0.528137515679404,1.16277840889317,-0.430533813452016
115,"1059206",5,65.98,64.85,55.67,57.72,8,3,4,3,6,6,4,5,4,5,5,4,8,5,"Health Professions",1.17970511281561,1.3640299014505,0.518887669764261,0.550723855058088
115,"1060362",5,70.93,66.29,52.39,49.24,5,3,4,3,1,6,3,8,8,3,5,4,1,3,"Health Professions",1.57312758165843,1.49249148474936,0.146407665470991,-0.430533813452016
453,"W1061889",3,33.47,50.53,53.89,42.85,8,1,2,2,1,8,4,4,4,3,4,3,5,1,"Math & Computer Science",-1.40416649568539,0.0865508230895517,0.31674913084901,-1.16994849526564
114,"1062751",1,51.95,44.98,38.02,47.67,2,1,2,2,5,5,2,4,5,1,1,5,1,2,"Health Professions",0.0646107213277923,-0.40856152920816,-1.48546357285044,-0.612205339343628
121,"w1064834",3,70.93,59.5,42.11,62.07,7,2,4,3,6,8,8,8,7,5,7,4,8,7,"Health Professions",1.57312758165843,0.886759435722071,-1.02099917725304,1.05408126756032
556,"1067513",3,50.97,50.68,37.8,49.94,4,2,3,3,1,4,3,7,5,1,5,5,3,2,"Physical Science",-0.013278979574422,0.0999322380165168,-1.51044698777255,-0.349533770060853
115,"1075395",5,55.65,61.67,43.05,45.19,6,2,4,3,1,5,4,5,5,3,4,4,7,3,"Health Professions",0.358684081876967,1.08034390499883,-0.914251858949478,-0.899176921643753
444,"1076169",5,53.77,70.79,68.3,60.82,8,4,4,3,6,8,4,6,5,4,4,4,3,2,"Math & Computer Science",0.209263023003333,1.89393393255832,1.95316280824719,0.909438332933244
115,"1083168",2,60.55,57.89,44.64,38.89,5,1,3,1,1,5,3,5,5,4,5,2,1,1,"Health Professions",0.748132586388037,0.743132248839311,-0.733689905648777,-1.62817731216423
446,"1084889",5,70.93,61.1,52.39,54.31,6,2,3,4,1,7,2,5,5,1,4,4,6,3,"Math & Computer Science",1.57312758165843,1.02949452827637,0.146407665470991,0.156137929395416
117,"W1086948",4,55.65,57.91,33.82,44.46,5,2,3,3,1,3,1,4,5,3,3,3,5,3,"Health Professions",0.358684081876967,0.744916437496239,-1.96241967590889,-0.983648395465967
114,"1087055",4,64.27,66.29,61.94,66.43,7,4,3,4,5,4,2,4,4,1,5,6,5,3,"Health Professions",1.04379553266991,1.49249148474936,1.23091499504438,1.55859582353958
115,"1087751",3,47.02,56.82,40.67,46.55,8,3,2,3,2,5,5,4,4,2,5,5,6,4,"Health Professions",-0.327222161782325,0.647678155693626,-1.18452698401594,-0.741805408769491
115,"1088464",5,70.93,45.31,33.74,57.56,6,2,3,3,1,7,1,3,1,1,8,5,1,3,"Health Professions",1.57312758165843,-0.379122416368837,-1.97150455406239,0.532209559425822
453,"1102071",3,53.78,55.16,59.31,53.34,7,2,3,3,4,8,8,7,8,4,4,3,3,3,"Math & Computer Science",0.210057815869682,0.499590497168544,0.932249625748255,0.0438950121248031
120,"1102484",2,62.65,64.91,58.3,55.35,8,1,2,1,1,4,2,3,5,2,4,4,1,2,"Health Professions",0.915039088321353,1.36938246742128,0.817553039060388,0.276480851005146
115,"1105941",5,68.11,55.6,47.65,53.34,8,2,2,2,4,8,5,4,4,1,4,5,1,4,"Health Professions",1.34899599334797,0.538842647620976,-0.391871365123551,0.0438950121248031
444,"1113481",4,55.65,59.5,50.09,53.17,6,2,3,3,1,7,3,8,3,1,3,6,1,3,"Math & Computer Science",0.358684081876967,0.886759435722071,-0.114782581441972,0.0242235730155201
447,"W1113743",3,46.04,55.16,52.39,57.25,6,3,3,3,5,6,3,5,2,2,3,2,1,3,"Math & Computer Science",-0.405111862684539,0.499590497168544,0.146407665470991,0.496338111638306
562,"1113850",5,68.11,62.59,57.93,61.1,7,1,4,4,6,8,4,5,4,6,2,5,5,4,"Physical Science",1.34899599334797,1.16241658321755,0.775535477600477,0.94183835028971
447,"1113967",3,45.24,47.75,52.39,44.11,4,1,2,2,1,5,1,1,3,1,4,3,1,2,"Math & Computer Science",-0.468695291992469,-0.161451400223537,0.146407665470991,-1.02414841716155
120,"1114243",3,53.68,64.91,59.31,55.35,8,2,4,2,1,7,2,4,3,4,4,4,3,2,"Health Professions",0.20210988720619,1.36938246742128,0.932249625748255,0.276480851005146
117,"1114891",4,70.93,57.53,44.07,44.59,6,3,3,3,1,7,1,4,3,1,4,2,1,2,"Health Professions",1.57312758165843,0.711016853014595,-0.798419662492425,-0.96860553026475
447,"1115915",4,54.08,70.79,46.24,61.5,7,2,3,4,1,5,1,4,5,6,4,1,3,3,"Math & Computer Science",0.233901601860155,1.89393393255832,-0.551992342578889,0.988124089370375
663,"W1116472",3,55.96,56.77,47.24,49.55,4,1,2,2,1,5,1,7,5,1,3,5,5,3,"Biological & Life Sciences",0.38332266073379,0.643217684051304,-0.43843136566021,-0.394662365664501
447,"1116873",3,52.11,50.68,52.39,51.14,4,1,2,2,1,5,3,4,5,3,4,3,1,3,"Math & Computer Science",0.077327407189378,0.0999322380165168,0.146407665470991,-0.210676552818856
453,"1117071",5,54.11,62.59,38.97,55.06,2,1,4,2,1,7,3,5,4,3,3,4,1,5,"Math & Computer Science",0.236285980459202,1.16241658321755,-1.37758064477769,0.242923690171664
443,"1117303",5,70.93,70.79,52.39,66.43,6,3,3,3,3,7,7,4,4,3,3,2,1,4,"Math & Computer Science",1.57312758165843,1.89393393255832,0.146407665470991,1.55859582353958
114,"1117881",2,54.24,51.01,49.95,58.95,6,2,4,2,2,5,4,5,4,2,3,3,3,3,"Health Professions",0.246618287721741,0.12937135085584,-0.130681118210587,0.693052502731134
444,"1118231",1,48.75,57.91,65.28,49.63,8,2,4,1,6,7,1,4,4,4,4,2,1,3,"Math & Computer Science",-0.189722995903927,0.744916437496239,1.61020865795277,-0.385405217848368
447,"W1118350",2,44.62,46.68,40.67,45.79,5,1,1,1,4,4,2,4,3,1,4,4,7,7,"Math & Computer Science",-0.517972449706115,-0.256905493369222,-1.18452698401594,-0.829748313022755
562,"1118579",2,61.36,70.79,59.31,60.82,8,1,4,4,4,4,2,6,4,1,3,5,5,2,"Physical Science",0.812510808562316,1.89393393255832,0.932249625748255,0.909438332933244
448,"1123918",2,51.75,56.13,50.32,50.31,8,1,2,3,1,8,2,5,5,5,4,1,1,2,"Math & Computer Science",0.0487148640008097,0.586123647029586,-0.0886635567506762,-0.306719461411237
447,"1124169",1,46.02,54.43,38.97,53.16,7,1,3,4,1,7,1,6,8,2,8,2,1,3,"Math & Computer Science",-0.406701448417238,0.434467611190647,-1.37758064477769,0.0230664295385029
446,"1126886",1,63.37,48.42,54.44,66.43,7,1,4,4,1,4,4,6,6,4,5,5,4,3,"Math & Computer Science",0.97226417469849,-0.101681080216425,0.379207668154284,1.55859582353958
115,"1129667",3,68.11,64.91,49.95,59.19,5,4,4,3,1,6,3,7,4,2,5,4,6,3,"Health Professions",1.34899599334797,1.36938246742128,-0.130681118210587,0.720823946179532
444,"W1133788",5,54.45,62.59,68.3,46.22,6,2,3,2,4,4,3,6,4,3,7,6,1,2,"Math & Computer Science",0.263308937915073,1.16241658321755,1.95316280824719,-0.77999114351104
663,"1134413",3,46.27,53.25,48.17,35.43,8,2,2,2,1,7,1,4,4,2,3,1,6,2,"Biological & Life Sciences",-0.386831626758509,0.329200480431854,-0.332819657125838,-2.02854895521199
448,"W1138112",3,54.08,46.81,47.24,50.29,5,1,2,3,1,8,2,4,3,1,5,3,1,1,"Math & Computer Science",0.233901601860155,-0.245308267099185,-0.43843136566021,-0.30903374836527
663,"1149735",1,70.93,50.68,61.03,57.9,6,1,3,3,1,4,1,4,8,3,4,3,1,4,"Biological & Life Sciences",1.57312758165843,0.0999322380165168,1.12757450604838,0.571552437644387
115,"1150868",3,54.05,44.71,32.07,60.82,5,4,4,4,1,5,1,5,5,4,4,3,5,4,"Health Professions",0.231517223261108,-0.432648076076698,-2.16115138551658,0.909438332933244
453,"1151313",3,55.65,49.06,33.31,45.53,4,2,4,1,1,8,7,4,8,1,8,2,1,8,"Math & Computer Science",0.358684081876967,-0.0445870431947072,-2.02033577413742,-0.859834043425187
444,"1151747",4,60.44,60.27,52.39,62.75,7,3,4,3,1,8,3,5,5,7,4,5,5,4,"Math & Computer Science",0.739389864858197,0.955450699013825,0.146407665470991,1.13276702399745
447,"1153674",3,70.93,50,38.97,46.41,5,1,3,2,1,5,3,5,2,1,5,4,1,4,"Math & Computer Science",1.57312758165843,0.0392698236809412,-1.37758064477769,-0.758005417447724
117,"1153703",3,58.71,64.91,43.05,66.43,6,3,3,3,2,7,3,4,6,4,6,4,1,6,"Health Professions",0.601890698979799,1.36938246742128,-0.914251858949478,1.55859582353958
446,"W1154545",2,59.45,58.72,51.11,57.25,5,2,4,3,1,4,2,5,6,2,6,4,1,3,"Math & Computer Science",0.660705371089634,0.817176078101852,0.00104961501508065,0.496338111638306
115,"1156864",5,65.98,66.29,48.83,47.76,7,3,3,3,4,7,4,5,6,4,5,5,5,3,"Health Professions",1.17970511281561,1.49249148474936,-0.257869412359509,-0.601791048050479
444,"1156949",5,54.66,66.29,64.45,58.15,8,3,4,3,6,7,4,4,4,5,4,4,3,4,"Math & Computer Science",0.279999588108404,1.49249148474936,1.51595304711027,0.600481024569803
117,"1159327",4,67.18,48.06,39.23,55.26,7,1,3,2,1,6,2,6,3,2,4,2,1,2,"Health Professions",1.27508025677751,-0.133796476041142,-1.34805479077883,0.266066559711996
453,"1159586",3,44.62,59.5,43.72,46.35,2,2,3,2,1,4,1,2,8,1,8,1,1,1,"Math & Computer Science",-0.517972449706115,0.886759435722071,-0.838166004413963,-0.764948278309823
114,"W1159958",5,66.02,70.79,59.41,66.43,7,3,2,1,6,7,4,4,2,5,4,4,4,2,"Health Professions",1.18288428428101,1.89393393255832,0.943605723440122,1.55859582353958
663,"1160131",4,44.97,42.58,42.51,50.79,5,2,4,3,1,5,1,1,3,4,1,4,1,3,"Biological & Life Sciences",-0.490154699383895,-0.622664168039604,-0.975574786485565,-0.251176574514439
114,"1160178",4,44.62,52.52,38.97,60.44,3,2,2,2,2,6,4,5,5,3,5,5,3,4,"Health Professions",-0.517972449706115,0.264077594453957,-1.37758064477769,0.865466880806612
453,"1160778",2,46.83,56.13,52.39,45,6,2,4,1,2,8,3,4,6,1,8,3,1,2,"Math & Computer Science",-0.342323226242959,0.586123647029586,0.146407665470991,-0.921162647707069
115,"1160928",3,57.22,61.67,49.33,55.35,7,1,3,2,6,6,3,4,4,6,3,2,1,2,"Health Professions",0.48346656189378,1.08034390499883,-0.201088923900169,0.276480851005146
665,"W1161117",1,35,36.53,43.72,50.1,3,1,4,2,1,5,2,5,4,4,3,5,1,3,"Biological & Life Sciences",-1.28256318713397,-1.16238123676053,-0.838166004413963,-0.331019474428586
453,"1161885",3,62.18,59.65,65.28,55.1,7,3,4,2,4,6,5,5,4,2,3,4,5,4,"Math & Computer Science",0.877683823602944,0.900140850649036,1.61020865795277,0.24755226407973
453,"W1163243",5,50.62,61.67,40.17,47.9,4,2,2,2,1,8,1,5,4,1,4,2,1,1,"Math & Computer Science",-0.0410967298966413,1.08034390499883,-1.24130747247528,-0.585591039372246
453,"1163246",5,55.65,59.5,47.65,51.81,5,1,4,2,2,5,4,5,6,4,6,4,1,2,"Math & Computer Science",0.358684081876967,0.886759435722071,-0.391871365123551,-0.133147939858742
117,"1163589",3,61.36,60.35,50.09,51.2,7,2,3,3,4,5,4,8,6,3,4,5,1,3,"Health Professions",0.812510808562316,0.96258745364154,-0.114782581441972,-0.203733691956756
115,"1165927",2,50.44,64.91,47.19,55.37,6,2,4,3,5,7,3,4,4,2,3,1,5,2,"Health Professions",-0.0554030014909255,1.36938246742128,-0.444109414506144,0.278795137959179
117,"1166237",4,54.83,70.79,39.6,66.43,6,2,4,3,1,5,2,5,3,1,1,4,1,2,"Health Professions",0.293511066836339,1.89393393255832,-1.30603722931892,1.55859582353958
115,"1166573",5,60,64.66,49.95,53.26,5,4,2,3,4,4,2,6,3,1,4,5,2,3,"Health Professions",0.704418978738836,1.34708010920967,-0.130681118210587,0.0346378643086694
453,"1166668",2,70.93,58.72,45.39,62.07,2,2,3,2,1,6,4,7,4,3,3,5,5,4,"Math & Computer Science",1.57312758165843,0.817176078101852,-0.648519172959767,1.05408126756032
114,"1167279",5,55.65,64.91,61.34,51.02,8,3,3,3,6,5,4,5,3,7,3,4,5,2,"Health Professions",0.358684081876967,1.36938246742128,1.16277840889317,-0.224562274543056
443,"1167430",2,70.93,62.59,64.29,61.5,7,2,4,2,6,5,3,6,4,2,4,5,4,1,"Math & Computer Science",1.57312758165843,1.16241658321755,1.49778329080328,0.988124089370375
448,"1168290",2,62.06,52.38,54.18,55.65,5,2,3,3,2,4,2,4,4,2,4,5,1,3,"Math & Computer Science",0.868146309206755,0.251588273855456,0.349681814155428,0.311195155315645
453,"1169278",2,44.62,46.68,48.6,41.99,7,1,3,2,1,3,2,4,7,3,5,4,1,5,"Math & Computer Science",-0.517972449706115,-0.256905493369222,-0.283988437050805,-1.26946283428908
447,"1170181",2,44.31,47.75,61.34,60.82,6,1,2,4,1,5,3,4,2,2,4,4,1,1,"Math & Computer Science",-0.542611028562937,-0.161451400223537,1.16277840889317,0.909438332933244
447,"1170222",4,54.83,59.5,61.03,42.75,7,3,4,2,5,6,2,5,5,2,4,3,1,2,"Math & Computer Science",0.293511066836339,0.886759435722071,1.12757450604838,-1.18151993003581
446,"1170355",4,70.93,70.57,52.39,66.43,6,2,4,3,1,5,3,2,3,2,3,3,2,2,"Math & Computer Science",1.57312758165843,1.8743078573321,0.146407665470991,1.55859582353958
114,"1171030",4,68.11,64.91,45.39,51.09,5,2,3,2,6,7,6,7,6,5,6,4,5,2,"Health Professions",1.34899599334797,1.36938246742128,-0.648519172959767,-0.216462270203939
447,"1172280",4,70.93,68.09,68.3,45.23,8,4,2,4,6,6,2,3,7,1,5,5,6,4,"Math & Computer Science",1.57312758165843,1.65306846387295,1.95316280824719,-0.894548347735686
454,"W1172678",2,54.58,50,61.34,66.43,7,2,3,3,1,4,7,8,7,4,5,4,1,3,"Math & Computer Science",0.273641245177611,0.0392698236809412,1.16277840889317,1.55859582353958
663,"1172724",4,39.91,54.89,43.72,49.56,3,3,4,2,1,5,2,4,4,4,2,4,5,3,"Biological & Life Sciences",-0.892319889756551,0.475503950300007,-0.838166004413963,-0.393505222187484
663,"1172941",2,35,60.27,68.3,38.52,6,3,3,4,2,4,4,7,4,3,1,6,1,4,"Biological & Life Sciences",-1.28256318713397,0.955450699013825,1.95316280824719,-1.67099162081385
447,"1175842",3,52.11,59.5,52.39,51.86,6,2,4,2,1,5,3,4,7,3,6,3,1,3,"Math & Computer Science",0.077327407189378,0.886759435722071,0.146407665470991,-0.127362222473659
115,"1176223",5,58.62,57.53,33.82,51.21,4,2,4,2,1,5,3,5,7,1,8,2,5,2,"Health Professions",0.594737563182656,0.711016853014595,-1.96241967590889,-0.20257654847974
115,"1176938",3,49.76,59.5,46.21,52.81,7,3,3,3,4,6,2,5,4,2,5,3,3,4,"Health Professions",-0.109448916402666,0.886759435722071,-0.55539917188645,-0.0174335921570786
447,"1179786",2,57.49,49.44,64.29,52.23,8,2,4,2,4,8,5,8,5,8,2,4,1,5,"Math & Computer Science",0.504925969285206,-0.0106874587130624,1.49778329080328,-0.0845479138240439
